id,start_date,end_date,mean,num_list_users,nsfw,media_type,num_episodes,rating,title,prequel,related,genre1,genre2,genre3,genre4,genre5,picture
35839,2018-01-02,,8.52,507544,white,tv,13,pg_13,A Place Further Than The Universe,False,,Adventure,CGDCT,Comedy,Drama,,https://cdn.myanimelist.net/images/anime/6/89879l.jpg
35842,2018-09-07,,6.48,97963,white,movie,1,pg_13,FLCL Alternative,True,33010,Action,Avant Garde,Comedy,Mecha,Parody,https://cdn.myanimelist.net/images/anime/1494/93701l.jpg
35843,2017-10-02,,8.52,203114,white,tv,13,pg_13,Gintama.: Slip Arc,True,34096 36553 36838,Action,Comedy,Gag Humor,Historical,Parody,https://cdn.myanimelist.net/images/anime/11/88325l.jpg
38814,2019-04-06,,5.31,84894,white,tv,12,r+,Nobunaga Teacher's Young Bride,False,,Comedy,Ecchi,Harem,Romance,School,https://cdn.myanimelist.net/images/anime/1524/97286l.webp
35847,2018-10-07,,7.12,300378,white,tv,12,pg_13,SSSS.Gridman,False,40870 50587 53850,Action,Award Winning,Mecha,Sci-Fi,,https://cdn.myanimelist.net/images/anime/1973/95616l.jpg
35849,2018-01-13,,7.2,1656040,white,tv,24,pg_13,DARLING in the FRANXX,False,,Action,Drama,Mecha,Romance,Sci-Fi,https://cdn.myanimelist.net/images/anime/1614/90408l.webp
35851,2018-02-24,,8.39,436970,white,movie,1,pg_13,Maquia: When the Promised Flower Blooms,False,,Drama,Fantasy,,,,https://cdn.myanimelist.net/images/anime/11/89556l.jpg
13939,2012-09-13,,7.09,115266,white,ova,2,pg_13,Accel World EX,True,11759,Action,Romance,School,Sci-Fi,Video Game,https://cdn.myanimelist.net/images/anime/1451/127575l.jpg
35857,2018-04-04,,8.13,44790,white,tv,24,pg_13,Lupin the Third Part 5,True,27947 39487 40082 49040 50094,Action,Adult Cast,Adventure,Comedy,Mystery,https://cdn.myanimelist.net/images/anime/1235/91028l.jpg
35859,2005-12-17,,5.84,1173,white,movie,1,g,Black Jack: Futari no Kuroi Isha - Manner Movie,False,971 1983 4070 5249,Comedy,Parody,,,,https://cdn.myanimelist.net/images/anime/7/86690l.jpg
35860,2018-01-08,,7.69,594434,white,tv,12,pg_13,Teasing Master Takagi-san,False,37621 38993,Comedy,Romantic Subtext,School,Shounen,,https://cdn.myanimelist.net/images/anime/1591/95091l.webp
35868,2019-03-15,,6.9,77683,white,movie,2,r,Grisaia: Phantom Trigger The Animation,True,29095 42392,Action,School,,,,https://cdn.myanimelist.net/images/anime/1275/97358l.jpg
54650,2023-09-15,,8.1,2872,white,movie,1,g,Precure All Stars Movie F,False,31884 34290 36593 38578 44191 50281 53716,Action,Fantasy,Mahou Shoujo,,,https://cdn.myanimelist.net/images/anime/1959/137024l.jpg
38940,2019-07-09,,6.71,119937,white,tv,12,r,Cop Craft,False,40405,Action,Detective,Fantasy,Mystery,Sci-Fi,https://cdn.myanimelist.net/images/anime/1365/103219l.jpg
35883,2017-10-03,,6.62,9461,white,tv,13,pg_13,Cinderella Girls Gekijou 2nd Season,True,23587 34257 36500 36942 37422,Comedy,Idols (Female),Slice of Life,,,https://cdn.myanimelist.net/images/anime/6/89788l.jpg
35889,2018-01-12,,7.37,156788,white,tv,12,r,Hakata Tonkotsu Ramens,False,,Action,Adult Cast,Crossdressing,Detective,Mystery,https://cdn.myanimelist.net/images/anime/1718/91097l.jpg
35905,2018-01-08,,6.83,195599,white,tv,12,pg_13,The Ryuo's Work is Never Done!,False,,Comedy,Strategy Game,,,,https://cdn.myanimelist.net/images/anime/12/89979l.jpg
35909,2017-07-14,,6.12,1071,white,ona,24,pg_13,Guruguru Petit Anime Gekijou,False,34745,Adventure,Comedy,Slice of Life,Super Power,,https://cdn.myanimelist.net/images/anime/4/86796l.jpg
3655,2008-04-07,,7.25,167342,white,tv,26,pg_13,Nabari no Ou,False,,Action,Drama,Fantasy,Martial Arts,Shounen,https://cdn.myanimelist.net/images/anime/13/79037l.webp
35920,2011-07-18,,6.1,561,white,tv,122,pg,Hello Jadoo,False,48279 48281 48282 48283 48284 48285,Comedy,Kids,,,,https://cdn.myanimelist.net/images/anime/8/86812l.jpg
35923,2017-10-04,,4.76,5659,white,tv,12,pg_13,Ame-Con!!,True,33245 37747,Comedy,Slice of Life,Workplace,,,https://cdn.myanimelist.net/images/anime/1165/111716l.jpg
35928,2018-04-07,,6.83,271427,white,tv,12,r,Devils' Line,False,37997,Action,Adult Cast,Drama,Romance,Seinen,https://cdn.myanimelist.net/images/anime/1053/98838l.jpg
35932,2017-07-13,,6.89,7049,white,ona,1,pg_13,Before You Wake Up,False,,Drama,,,,,https://cdn.myanimelist.net/images/anime/6/88152l.jpg
35933,2017-07-12,,5.23,714,white,ona,1,g,Aoshima Megu,False,,Adventure,,,,,https://cdn.myanimelist.net/images/anime/10/86844l.jpg
35946,2018-08-18,,7.1,301281,white,movie,1,pg_13,The Seven Deadly Sins the Movie: Prisoners of the Sky,False,34577 41059,Action,Adventure,Fantasy,Shounen,,https://cdn.myanimelist.net/images/anime/1444/91899l.webp
35949,2017-11-18,,7.25,15335,white,movie,1,r+,Mobile Suit Gundam Thunderbolt: Bandit Flower,True,33221 34391,Action,Drama,Mecha,Military,Sci-Fi,https://cdn.myanimelist.net/images/anime/13/87511l.jpg
35960,2020-11-28,,6.96,20293,white,ova,1,pg_13,Kud Wafter,False,13655,Comedy,Romance,School,,,https://cdn.myanimelist.net/images/anime/1575/113371l.jpg
42822,2021-01-10,,7.15,79492,white,tv,12,pg_13,Dr. Ramune -Mysterious Disease Specialist-,False,,Medical,Mystery,Psychological,Shounen,Supernatural,https://cdn.myanimelist.net/images/anime/1443/110157l.jpg
35964,2018-01-09,,5.53,38617,white,tv,24,r,Basilisk: The Ouka Ninja Scrolls,True,67,Action,Drama,Historical,Martial Arts,Seinen,https://cdn.myanimelist.net/images/anime/2/88384l.jpg
35965,2017-10-28,,6.98,5446,white,ova,1,pg,Baja no Studio,False,39735,Fantasy,,,,,https://cdn.myanimelist.net/images/anime/1401/127578l.jpg
35968,2018-04-13,,7.93,993553,white,tv,11,pg_13,Wotakoi: Love is Hard for Otaku,False,38349,Adult Cast,Comedy,Otaku Culture,Romance,Workplace,https://cdn.myanimelist.net/images/anime/1864/93518l.jpg
35971,2017-10-06,,4.51,1768,white,ona,12,g,Onyankopon,False,,Comedy,Music,School,,,https://cdn.myanimelist.net/images/anime/6/88375l.jpg
35972,2018-10-07,,7.59,511594,white,tv,51,pg_13,Fairy Tail Final Series,True,22043 49785,Action,Adventure,Fantasy,Shounen,,https://cdn.myanimelist.net/images/anime/1536/93863l.webp
35981,2013-07-12,,5.55,513,white,ona,2,g,Kino,False,,Slice of Life,,,,,https://cdn.myanimelist.net/images/anime/6/86951l.jpg
9832,1987-12-21,,5.35,822,white,ova,1,r+,"Whatever, White Bear",False,,Anthropomorphic,Comedy,Seinen,,,https://cdn.myanimelist.net/images/anime/11/27218l.jpg
8829,1991-04-11,,5.89,848,white,tv,37,g,Shounen Ashibe (TV),False,8832 32571 34979 37368,Comedy,Pets,Seinen,Slice of Life,,https://cdn.myanimelist.net/images/anime/9/24404l.jpg
35983,2018-07-06,,6.65,112295,white,tv,12,pg_13,Harukana Receive,False,38067,Sports,Team Sports,,,,https://cdn.myanimelist.net/images/anime/1924/95212l.jpg
35982,2017-08-25,,7.15,9702,white,ona,1,pg_13,Gundam Build Fighters: GM no Gyakushuu,True,19319 24625 35567,Action,Mecha,Sci-Fi,,,https://cdn.myanimelist.net/images/anime/12/87464l.jpg
35984,2018-10-19,,7.53,9545,white,movie,1,pg_13,Mahou Shoujo Lyrical Nanoha: Detonation,True,17947,Action,Comedy,Drama,Mahou Shoujo,Super Power,https://cdn.myanimelist.net/images/anime/1084/93086l.jpg
35988,2018-01-10,,6.5,30221,white,tv,12,pg_13,Damepri Anime Caravan,False,,Adventure,Comedy,Fantasy,Reverse Harem,,https://cdn.myanimelist.net/images/anime/1451/134458l.jpg
35992,1989,,5.14,925,white,ova,1,g,Super Mario's Fire Brigade,False,3886 4389,Educational,Kids,,,,https://cdn.myanimelist.net/images/anime/1320/136746l.jpg
35994,2018-07-06,,6.96,676237,white,tv,16,r,Angels of Death,False,,Adventure,Gore,Horror,Psychological,Suspense,https://cdn.myanimelist.net/images/anime/1862/95624l.jpg
35997,2018-01-11,,5.4,41665,white,tv,10,pg_13,Maerchen Maedchen,False,37973,Fantasy,Isekai,School,,,https://cdn.myanimelist.net/images/anime/8/90088l.webp
35999,2017-10-03,,4.91,5069,white,tv,12,pg_13,Dia Horizon (Kabu),False,36018,Action,Adventure,Fantasy,,,https://cdn.myanimelist.net/images/anime/6/87933l.jpg
36001,2018-04-04,,5.34,37339,white,tv,12,pg_13,Alice or Alice,False,41689,CGDCT,Slice of Life,,,,https://cdn.myanimelist.net/images/anime/1033/116744l.jpg
36000,2018-10-04,,5.67,21560,white,tv,12,pg_13,Between the Sky and Sea,False,,Adventure,Fantasy,Sci-Fi,Space,,https://cdn.myanimelist.net/images/anime/1297/97156l.jpg
36009,2017-10-08,,5.64,23700,white,tv,12,pg_13,TWOCAR,False,,Racing,,,,,https://cdn.myanimelist.net/images/anime/3/88291l.jpg
32013,2016-01-08,,7.01,181058,white,tv,12,pg_13,Please tell me! Galko-chan,False,33949,Comedy,School,,,,https://cdn.myanimelist.net/images/anime/3/77845l.jpg
52747,2023-05-12,,7.63,47862,white,movie,1,r,Psycho-Pass Movie: Providence,True,37442 39491,Action,Adult Cast,Detective,Mystery,Psychological,https://cdn.myanimelist.net/images/anime/1244/134653l.jpg
36021,2016-12-29,,5.67,1866,white,movie,1,r+,The Senior Class,False,,Adult Cast,Drama,Romance,Visual Arts,,https://cdn.myanimelist.net/images/anime/11/87067l.jpg
2521,2001-04-06,,5.4,3633,white,tv,13,pg_13,Haja Kyosei G Dangaiou,True,498,Action,Mecha,Sci-Fi,,,https://cdn.myanimelist.net/images/anime/1303/133414l.jpg
36023,2018-04-08,,6.44,259293,white,tv,26,r,Persona 5 the Animation,False,3366 10588 14407 31645 38431 38937,Action,School,Super Power,Supernatural,,https://cdn.myanimelist.net/images/anime/1829/92056l.webp
36022,2017-10-08,,6.54,8865,white,tv,24,pg_13,Cardfight!! Vanguard G Z,True,34077 49370,Action,Strategy Game,,,,https://cdn.myanimelist.net/images/anime/1335/125017l.jpg
50429,2023-04-12,,7.25,14511,white,ona,16,pg_13,X&Y,False,,Mystery,Suspense,,,,https://cdn.myanimelist.net/images/anime/1667/135309l.jpg
36027,2017-10-05,,5.06,248293,white,tv,12,r,King's Game,False,,Drama,Gore,High Stakes Game,Horror,Mystery,https://cdn.myanimelist.net/images/anime/3/88190l.webp
36028,2018-04-09,,7.88,395196,white,tv,12,r,Golden Kamuy,False,37755 37884 37989,Action,Adult Cast,Adventure,Historical,Military,https://cdn.myanimelist.net/images/anime/1145/90880l.jpg
37755,2018-04-16,,6.42,6159,white,ona,46,r,Golden Travelogue Theater,False,36028 37989 40059 50528 51149,Comedy,,,,,https://cdn.myanimelist.net/images/anime/1946/93002l.jpg
36037,2018-10-13,,6.32,45403,white,tv,12,r+,Senran Kagura: Shinovi Master,True,15119,Action,Comedy,Ecchi,School,,https://cdn.myanimelist.net/images/anime/1022/124269l.jpg
36038,2017-10-10,,7.53,473705,white,tv,10,pg_13,Recovery of an MMO Junkie,False,36043,Adult Cast,Comedy,Romance,Video Game,,https://cdn.myanimelist.net/images/anime/3/87463l.webp
36039,2018-03-09,,6.53,115857,white,ona,12,r,A.I.C.O. Incarnation,False,,Action,Sci-Fi,,,,https://cdn.myanimelist.net/images/anime/1921/91085l.jpg
36040,2019-07-19,,5.18,18935,white,ona,12,pg_13,Knights of the Zodiac: Saint Seiya,False,1254 52273,Action,Adventure,Fantasy,Mythology,Sci-Fi,https://cdn.myanimelist.net/images/anime/1091/101664l.jpg
50633,2022-06-20,,6.64,1125,white,ona,20,pg_13,Jiandao Di Yi Xian,False,59087,Action,Fantasy,,,,https://cdn.myanimelist.net/images/anime/1120/120181l.jpg
36049,2018-01-12,,6.83,170410,white,tv,12,pg_13,Dagashi Kashi 2,True,31636,Comedy,Gourmet,Romantic Subtext,Shounen,,https://cdn.myanimelist.net/images/anime/1649/90141l.jpg
31761,1985,,4.58,917,white,movie,1,g,Serenade,False,,Avant Garde,Comedy,,,,https://cdn.myanimelist.net/images/anime/1041/107680l.webp
21081,1984-02,,5.66,945,white,movie,1,g,Yu Bang Xiang Zheng,False,,Historical,,,,,https://cdn.myanimelist.net/images/anime/9/55681l.jpg
41456,2021-04-04,,7.15,376441,white,tv,12,pg_13,Combatants Will Be Dispatched!,False,,Action,Comedy,Fantasy,Isekai,Sci-Fi,https://cdn.myanimelist.net/images/anime/1444/115118l.jpg
36077,2018-02-09,,6.78,10407,white,movie,1,pg_13,Macross Δ Movie: Gekijou no Walküre,False,28013 38373 38676,Action,Mecha,Military,Music,Sci-Fi,https://cdn.myanimelist.net/images/anime/1217/94351l.jpg
36083,2017-12-14,,6.53,5819,white,ova,1,r,Lostorage Conflated WIXOSS: Missing Link,True,33197 34607,High Stakes Game,Psychological,Strategy Game,Suspense,,https://cdn.myanimelist.net/images/anime/10/87210l.jpg
38883,2020-01-11,,8.36,945460,white,tv,13,pg_13,Haikyu!! To the Top,True,40262 40776,School,Shounen,Sports,Team Sports,,https://cdn.myanimelist.net/images/anime/1813/105367l.webp
4921,1993-01-15,,8.37,11500,white,movie,1,g,Ramayana: The Legend of Prince Rama,False,,Adventure,,,,,https://cdn.myanimelist.net/images/anime/1070/104671l.jpg
36094,2018-01-12,,7.69,66012,white,tv,12,pg_13,Hakumei and Mikochi,False,37109,Anthropomorphic,Fantasy,Iyashikei,Seinen,Slice of Life,https://cdn.myanimelist.net/images/anime/1250/91694l.jpg
36098,2018-09-01,,8.55,975144,white,movie,1,pg_13,I Want To Eat Your Pancreas,False,,Drama,Romance,School,,,https://cdn.myanimelist.net/images/anime/1768/93291l.webp
36106,2017-12-08,,7.82,312194,white,ova,3,r,Attack on Titan: Lost Girls,False,16498,Action,Drama,,,,https://cdn.myanimelist.net/images/anime/3/89417l.jpg
36108,2018-01-12,,6.42,47458,white,tv,12,pg_13,Takunomi,False,,Adult Cast,CGDCT,Comedy,Gourmet,,https://cdn.myanimelist.net/images/anime/1869/95731l.jpg
1961,2005-12-10,,7.64,23643,white,movie,1,g,Arashi no Yoru ni,False,13029,Adventure,Anthropomorphic,Comedy,Drama,Fantasy,https://cdn.myanimelist.net/images/anime/9/5064l.jpg
9558,2010-07-09,,6.34,536,white,movie,1,g,CJ7: The Cartoon,False,44924,Kids,,,,,https://cdn.myanimelist.net/images/anime/2/26460l.jpg
6682,2009-10-07,,6.05,238777,white,tv,12,r,11eyes,False,7739 20557,Action,Ecchi,Fantasy,Harem,Super Power,https://cdn.myanimelist.net/images/anime/6/73520l.jpg
36124,2018-01-05,,6.52,181083,white,tv,12,r,Junji Ito Collection,False,36992 52031,Drama,Horror,Mystery,Psychological,Supernatural,https://cdn.myanimelist.net/images/anime/7/88366l.jpg
28647,2006,,4.26,1043,white,movie,1,g,Kappo,False,,Avant Garde,Music,,,,https://cdn.myanimelist.net/images/anime/11/69161l.jpg
36144,2017-10-07,,7.13,75159,white,tv,24,r,GARO -VANISHING LINE-,False,23311 28537,Action,Fantasy,Mythology,Supernatural,,https://cdn.myanimelist.net/images/anime/10/88236l.webp
36148,2017-05-18,,6.83,5476,white,ona,12,pg_13,Wangu Xian Qiong,False,37294,Adventure,Comedy,Fantasy,,,https://cdn.myanimelist.net/images/anime/2/87335l.jpg
39078,2019-04-04,,7.14,5925,white,tv,26,pg,Aikatsu Friends!: Kagayaki no Jewel,True,37204 40266 41555,Idols (Female),Music,School,Slice of Life,,https://cdn.myanimelist.net/images/anime/1391/100465l.jpg
36157,2017-08-04,,4.71,1700,white,movie,1,g,Zettai 15-byou Animation!,False,,Avant Garde,Comedy,Music,,,https://cdn.myanimelist.net/images/anime/1138/135950l.jpg
1988,2007-01-07,,6.44,11681,white,tv,13,pg_13,Himawari Too!!,True,910,Comedy,Romance,,,,https://cdn.myanimelist.net/images/anime/9/60061l.webp
36166,2017-10-06,,5.73,3625,white,tv,3,g,Fireball Humorous,True,4362 43350,Comedy,Sci-Fi,,,,https://cdn.myanimelist.net/images/anime/11/87385l.webp
22849,2014-01-12,,5.44,1451,white,tv,12,g,Nyamen,False,31166,Comedy,,,,,https://cdn.myanimelist.net/images/anime/2/59331l.jpg
36182,2017-08-19,,5.02,807,white,movie,1,g,Abstract feat. Alkama,False,,Avant Garde,,,,,https://cdn.myanimelist.net/images/anime/8/87400l.jpg
36184,2017-03-31,,7.42,5254,white,ona,12,pg_13,Soulmate Adventure,False,55692,Action,Adventure,Martial Arts,,,https://cdn.myanimelist.net/images/anime/1658/115791l.jpg
36185,2017-07-13,,6.42,5917,white,ona,9,pg_13,Lan Mo's Flower,False,,Romance,School,,,,https://cdn.myanimelist.net/images/anime/3/87403l.jpg
57003,2023-10-25,,6.08,669,white,ona,1,pg,Detective Pikachu & the Mystery of the Missing Flan,False,40351,Comedy,Fantasy,Kids,,,https://cdn.myanimelist.net/images/anime/1961/139330l.jpg
36196,2018-01-09,,6.01,5343,white,tv,12,g,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku 2nd Season,True,33011 37586,Comedy,Fantasy,Parody,,,https://cdn.myanimelist.net/images/anime/2/89222l.webp
3111,2007-10-24,,7.08,4148,white,ova,1,pg_13,Nasu: A Migratory Bird with Suitcase,True,1209,Racing,Seinen,Sports,,,https://cdn.myanimelist.net/images/anime/1340/133561l.jpg
36214,2018-06-09,,7.7,118015,white,ova,1,pg_13,Kase-san and Morning Glories,False,35159,Girls Love,School,Shoujo,,,https://cdn.myanimelist.net/images/anime/1578/94205l.jpg
57160,2024-03-20,,7.56,14023,white,ona,13,pg_13,Sand Land: The Series,False,53882,Action,Adventure,Fantasy,Shounen,,https://cdn.myanimelist.net/images/anime/1004/142114l.jpg
6837,1934-06-26,,5.05,1384,white,movie,1,g,Hyoei and Heibei's Tengu Hunt,False,,Comedy,,,,,https://cdn.myanimelist.net/images/anime/2/15841l.jpg
36220,2017-11-25,,7.46,232645,white,tv,6,pg_13,Our love has always been 10 centimeters apart.,False,31245 41132,Drama,Romance,School,Visual Arts,,https://cdn.myanimelist.net/images/anime/1015/123541l.webp
36228,2017-08-30,,5.72,2335,white,ona,1,pg,Anisama,False,33089,Adventure,Comedy,Fantasy,,,https://cdn.myanimelist.net/images/anime/9/87507l.jpg
9595,2010-03-25,,5.78,2659,white,movie,1,pg_13,Amanatsu,False,,Sci-Fi,,,,,https://cdn.myanimelist.net/images/anime/2/26578l.jpg
28067,1942,,4.79,475,white,movie,1,g,Kyouryoku Boukuusen,False,,Action,Historical,Military,,,https://cdn.myanimelist.net/images/anime/9/67937l.jpg
34636,2017-07-09,,8.18,337701,white,tv,24,pg_13,Welcome to the Ballroom,False,,Performing Arts,Shounen,Sports,,,https://cdn.myanimelist.net/images/anime/5/86739l.jpg
36245,2017-10-11,,5.78,81220,white,tv,12,r,Evil or Live,False,36932,Gore,Horror,Psychological,School,Survival,https://cdn.myanimelist.net/images/anime/1333/90138l.jpg
36246,2017-10-07,,6.35,5155,white,ona,13,pg_13,Monster Strike The Fading Cosmos,True,34670 36624 38022 38024,Action,Fantasy,Video Game,,,https://cdn.myanimelist.net/images/anime/1364/132541l.jpg
42279,2000-04,,5.59,296,white,movie,1,g,Wind,False,,Avant Garde,,,,,https://cdn.myanimelist.net/images/anime/1238/108146l.jpg
36259,2017-10-07,,6.52,42323,white,tv,26,g,Pingu in the City,False,38262,Anthropomorphic,Comedy,Kids,,,https://cdn.myanimelist.net/images/anime/1140/95174l.jpg
36266,2018-04-07,,6.52,239694,white,tv,12,r,Magical Girl Site,False,38104,Action,Drama,Gore,Horror,Mahou Shoujo,https://cdn.myanimelist.net/images/anime/1720/95064l.jpg
36267,2018-04-03,,6.37,28706,white,tv,13,pg_13,Space Battleship Tiramisu,False,37866 37988,Action,Comedy,Mecha,Parody,Sci-Fi,https://cdn.myanimelist.net/images/anime/1864/93615l.jpg
22441,2007-10-02,,6.17,865,white,tv,27,pg,Hello Kitty: Apple Forest and Parallel Town,True,22439,Comedy,Fantasy,Kids,,,https://cdn.myanimelist.net/images/anime/1030/102887l.jpg
36286,2018-10-06,,7.57,295649,white,movie,1,pg_13,Re:ZERO -Starting Life in Another World- Memory Snow,False,31240 39921 42776,Fantasy,Isekai,,,,https://cdn.myanimelist.net/images/anime/1081/95707l.jpg
33759,2015-09-16,,6.3,591,white,ona,13,pg_13,Beyond the Worlds,False,37642,Action,Fantasy,,,,https://cdn.myanimelist.net/images/anime/1730/138226l.jpg
36291,2015-10-22,,6.44,4989,white,ona,10,pg_13,Ling Yu,False,36790,Fantasy,,,,,https://cdn.myanimelist.net/images/anime/12/87671l.webp
39449,2011,,6.02,524,white,movie,1,g,Tamayura no Yume,False,,Drama,Psychological,,,,https://cdn.myanimelist.net/images/anime/1155/99550l.jpg
36290,2017-03-22,,6.44,2565,white,ona,15,pg_13,Xiang Ling Ji,False,,Action,Fantasy,Mythology,,,https://cdn.myanimelist.net/images/anime/1602/93041l.webp
6768,2009-07-24,,7.78,49329,white,ova,1,r,Code Geass: Lelouch of the Rebellion R2 Special Edition - Zero Requiem,True,2904 4596,Action,Mecha,Military,Super Power,,https://cdn.myanimelist.net/images/anime/7/15968l.jpg
36296,2018-04-06,,8.13,515386,white,tv,12,pg_13,Hinamatsuri,False,,Childcare,Comedy,Organized Crime,Seinen,Supernatural,https://cdn.myanimelist.net/images/anime/1580/93526l.jpg
36308,2017-09-26,,6.91,38042,white,ona,1,r,Blade Runner: Black Out 2022,False,38749,Sci-Fi,Suspense,,,,https://cdn.myanimelist.net/images/anime/4/89563l.jpg
36309,2018-04-12,,5.65,24834,white,tv,12,pg_13,Butlers x Battlers,False,,Drama,School,Supernatural,Time Travel,,https://cdn.myanimelist.net/images/anime/1633/92012l.jpg
41103,2021-04-05,,7.13,239672,white,tv,12,pg_13,Koikimo,False,,Comedy,Romance,School,,,https://cdn.myanimelist.net/images/anime/1519/110527l.jpg
56830,2023-09-30,,7.06,2040,white,ona,5,pg_13,Journey to Bloom,False,49939,Drama,Music,,,,https://cdn.myanimelist.net/images/anime/1652/138994l.jpg
36316,2018-07-06,,6.1,139798,white,tv,12,pg_13,Seven Senses of the Re'Union,False,,Action,Drama,Fantasy,Video Game,,https://cdn.myanimelist.net/images/anime/1956/94914l.jpg
36317,2018-10-08,,7.29,119288,white,tv,12,pg_13,Skull-face Bookseller Honda-san,False,38527 38632,Adult Cast,Comedy,Otaku Culture,Workplace,,https://cdn.myanimelist.net/images/anime/1555/93865l.jpg
9520,1973-10-01,,6.0,1391,white,tv,38,pg_13,Zero Tester,False,9522,Action,Adventure,Mecha,Sci-Fi,,https://cdn.myanimelist.net/images/anime/1296/96987l.jpg
36342,2017-11-25,,7.01,8128,white,movie,1,r,Full Metal Panic! Movie 1: Boy Meets Girl,False,71 36343,Action,Comedy,Mecha,Military,Sci-Fi,https://cdn.myanimelist.net/images/anime/1589/134022l.jpg
36343,2018-01-13,,7.01,7582,white,movie,1,r,Full Metal Panic! Movie 2: One Night Stand,True,71 36342 36344,Action,Comedy,Mecha,Military,Sci-Fi,https://cdn.myanimelist.net/images/anime/1142/134021l.jpg
36344,2018-01-20,,7.02,7604,white,movie,1,r,Full Metal Panic! Movie 3: Into the Blue,True,71 36343,Action,Comedy,Mecha,Military,Sci-Fi,https://cdn.myanimelist.net/images/anime/12/89870l.jpg
36345,2017-10-31,,6.23,653,white,ona,20,pg_13,AOTU Shijie 2,True,33704 39410,Action,Adventure,Fantasy,Sci-Fi,,https://cdn.myanimelist.net/images/anime/7/87766l.jpg
35965,2017-10-28,,6.98,5446,white,ova,1,pg,Baja no Studio,False,39735,Fantasy,,,,,https://cdn.myanimelist.net/images/anime/1401/127578l.jpg
36368,2015,,6.63,954,white,movie,1,g,Scutes on my mind,False,,Adventure,Drama,Fantasy,,,https://cdn.myanimelist.net/images/anime/5/87792l.jpg
36369,2019-09-27,,8.06,29941,white,movie,4,r,Legend of the Galactic Heroes: Die Neue These - Stellar War Part 1,True,820 31433 36370,Adult Cast,Drama,Military,Sci-Fi,Space,https://cdn.myanimelist.net/images/anime/1772/102667l.jpg
36370,2019-10-25,,8.17,25931,white,movie,4,r,Legend of the Galactic Heroes: Die Neue These - Stellar War Part 2,True,820 36369 36371,Adult Cast,Drama,Military,Sci-Fi,Space,https://cdn.myanimelist.net/images/anime/1215/103351l.jpg
36371,2019-11-29,,8.27,26548,white,movie,4,r,Legend of the Galactic Heroes: Die Neue These - Stellar War Part 3,True,820 36370 42886,Adult Cast,Drama,Military,Sci-Fi,Space,https://cdn.myanimelist.net/images/anime/1782/103917l.jpg
36397,2018-04-09,,6.31,47892,white,ona,12,pg_13,Frankenstein Family,False,,Sci-Fi,Slice of Life,,,,https://cdn.myanimelist.net/images/anime/7/88806l.jpg
51424,2022-03-26,,5.74,760,white,ona,1,g,Pokémon Kids TV: Jigglypuff's Mini Concert,False,527 50840 51150,Comedy,Kids,,,,https://cdn.myanimelist.net/images/anime/1457/121877l.jpg
36407,2019-04-10,,6.62,593986,white,tv,12,pg_13,Wise Man's Grandchild,False,39826,Action,Comedy,Fantasy,Isekai,Reincarnation,https://cdn.myanimelist.net/images/anime/1261/100452l.jpg
48415,2022-04-06,,6.29,282807,white,tv,12,pg_13,The Greatest Demon Lord Is Reborn as a Typical Nobody,False,,Action,Fantasy,Harem,Reincarnation,School,https://cdn.myanimelist.net/images/anime/1904/120095l.jpg
32274,2016-01-12,,6.24,3568,white,tv,12,pg_13,Ketsuekigata-kun! 4,True,31566,Comedy,,,,,https://cdn.myanimelist.net/images/anime/10/77836l.webp
36424,2017-09-16,,6.48,6729,white,ona,1,r,Princess Principal: Ange Report,False,35240,Action,Historical,Mystery,,,https://cdn.myanimelist.net/images/anime/10/87902l.jpg
36431,2018-07-10,,6.1,52171,white,tv,12,pg_13,One Room: Second Season,True,34392 38061 38789 41364,Slice of Life,,,,,https://cdn.myanimelist.net/images/anime/1098/93257l.webp
36432,2018-10-05,,6.82,254034,white,tv,26,pg_13,A Certain Magical Index III,True,8937 39094,Action,Fantasy,Sci-Fi,Super Power,,https://cdn.myanimelist.net/images/anime/1583/93857l.webp
36436,2017-11-18,,5.44,4437,white,movie,1,pg_13,Mobile Suit Gundam: Twilight Axis - Red Blur,False,35224,Action,Mecha,Military,Sci-Fi,Space,https://cdn.myanimelist.net/images/anime/1858/108497l.jpg
37968,2018-09-06,,6.58,1268,white,tv,55,pg,Kirakira Happy★Hirake! Cocotama,True,31044 37978,Fantasy,Kids,Slice of Life,,,https://cdn.myanimelist.net/images/anime/1742/93170l.jpg
36455,2017-09-20,,6.44,38044,white,ona,15,r,My Cultivator Girlfriend,False,,Adventure,Fantasy,Romance,Super Power,Supernatural,https://cdn.myanimelist.net/images/anime/11/88003l.webp
36456,2018-04-07,,8.01,2197301,white,tv,25,pg_13,My Hero Academia Season 3,True,33486 36896 38408 42603,Action,School,Shounen,Super Power,,https://cdn.myanimelist.net/images/anime/1319/92084l.webp
36458,2021-01-07,,5.78,15671,white,tv,12,pg_13,LBX Girls,False,7081 12651 17917,Action,Fantasy,Military,,,https://cdn.myanimelist.net/images/anime/1532/110186l.webp
36466,2018-05-05,,7.2,47118,white,movie,1,pg_13,Digimon Adventure tri. Future,True,34962 38088 41206,Action,Adventure,Comedy,Drama,,https://cdn.myanimelist.net/images/anime/10/88936l.jpg
36468,2017-10-06,,6.47,11721,white,ona,12,g,Girls' Last Class,False,35838,Comedy,Parody,School,,,https://cdn.myanimelist.net/images/anime/10/88044l.jpg
